"url","list"
"https://www.facebook.com/152889415222007","Football France"
"https://www.facebook.com/300211806700819","Football France"
"https://www.facebook.com/1624078231181292","Football France"
"https://www.facebook.com/114183355396892","Football France"
"https://www.facebook.com/164449910338203","Football France"
"https://www.facebook.com/112227088826714","Football France"
"https://www.facebook.com/194821273976211","Football France"
"https://www.facebook.com/279776515407430","Football France"
"https://www.facebook.com/1616961041958450","Football France"
"https://www.facebook.com/237273609709317","Football France"
"https://www.facebook.com/837382996278937","Football France"
"https://www.facebook.com/111376016199647","Football France"
"https://www.facebook.com/103674756374444","Football France"
"https://www.facebook.com/601749083234824","Football France"
"https://www.facebook.com/255339634672391","Football France"
"https://www.facebook.com/372256719806292","Football France"
"https://www.facebook.com/744645228982093","Football France"
"https://www.facebook.com/159607814208853","Football France"
"https://www.facebook.com/511134675608876","Football France"
"https://www.facebook.com/242722902549917","Football France"
"https://www.facebook.com/1381302622090407","Football France"
"https://www.facebook.com/327218700709773","Football France"
"https://www.facebook.com/206987059450458","Football France"
"https://www.facebook.com/720102821386732","Football France"
"https://www.facebook.com/444535745604291","Football France"
"https://www.facebook.com/137123793096338","Football France"
"https://www.facebook.com/342378752481844","Football France"
"https://www.facebook.com/1423972157820045","Football France"
"https://www.facebook.com/625309577509488","Football France"
"https://www.facebook.com/335310072690","Football France"
"https://www.facebook.com/142644399181863","Football France"
"https://www.facebook.com/294816870536090","Football France"
"https://www.facebook.com/1564584653865026","Football France"
"https://www.facebook.com/182667071748100","Football France"
"https://www.facebook.com/853916404662854","Football France"
"https://www.facebook.com/147301132098537","Football France"
"https://www.facebook.com/109157365781427","Football France"
"https://www.facebook.com/303175968782","Football France"
"https://www.facebook.com/238237482969621","Football France"
"https://www.facebook.com/108173384689","Football France"
"https://www.facebook.com/136127829509","Football France"
"https://www.facebook.com/269066003152651","Football France"
"https://www.facebook.com/47241018273","Football France"
"https://www.facebook.com/629623163743217","Football France"
"https://www.facebook.com/1696027333953210","Football France"
"https://www.facebook.com/630434800327122","Football France"
"https://www.facebook.com/680477378662947","Football France"
"https://www.facebook.com/76283417065","Football France"
"https://www.facebook.com/173264651245","Football France"
"https://www.facebook.com/1315032251866442","Football France"
"https://www.facebook.com/1812755342383593","Football France"
"https://www.facebook.com/210653929455978","Football France"
"https://www.facebook.com/491339851069870","Football France"
"https://www.facebook.com/355977378086003","Football France"
"https://www.facebook.com/268530466566144","Football France"
"https://www.facebook.com/492408720810401","Football France"
"https://www.facebook.com/666628516709131","Football France"
"https://www.facebook.com/1410423739201075","Football France"
"https://www.facebook.com/426631934119392","Football France"
"https://www.facebook.com/640578242621722","Football France"
"https://www.facebook.com/345738211245","Football France"
"https://www.facebook.com/1394021574173261","Football France"
"https://www.facebook.com/553506424690407","Football France"
"https://www.facebook.com/580558518998655","Football France"
"https://www.facebook.com/1859688197577638","Football France"
"https://www.facebook.com/698347830252227","Football France"
"https://www.facebook.com/190300728050406","Football France"
"https://www.facebook.com/156959474358294","Football France"
"https://www.facebook.com/1505090546187109","Football France"
"https://www.facebook.com/270330786354417","Football France"
"https://www.facebook.com/1397667723824736","Football France"
"https://www.facebook.com/723164547748828","Football France"
"https://www.facebook.com/228653467232302","Football France"
"https://www.facebook.com/1124532567564017","Football France"
"https://www.facebook.com/280644395403245","Football France"
"https://www.facebook.com/430573230309460","Football France"
"https://www.facebook.com/127697647255668","Football France"
"https://www.facebook.com/662099820538145","Football France"
"https://www.facebook.com/739536722858626","Football France"
"https://www.facebook.com/10778364510","Football France"
"https://www.facebook.com/43677561315","Football France"
"https://www.facebook.com/1122148731156362","Football France"
"https://www.facebook.com/203739112985614","Football France"
"https://www.facebook.com/270034398104","Football France"
"https://www.facebook.com/1797671693845904","Football France"
"https://www.facebook.com/207003837042","Football France"
"https://www.facebook.com/129374547086446","Football France"
"https://www.facebook.com/315100928608669","Football France"
"https://www.facebook.com/128171967201210","Football France"
"https://www.facebook.com/270223799780406","Football France"
"https://www.facebook.com/414821025230084","Football France"
"https://www.facebook.com/860384530711567","Football France"
"https://www.facebook.com/129750477105951","Football France"
"https://www.facebook.com/1622117038040811","Football France"
"https://www.facebook.com/320921467947085","Football France"
"https://www.facebook.com/123880281500874","Football France"
"https://www.facebook.com/326665320819061","Football France"
"https://www.facebook.com/199870413476713","Football France"
"https://www.facebook.com/355700751115627","Football France"
"https://www.facebook.com/1476658519224874","Football France"
"https://www.facebook.com/598340823702620","Football France"
"https://www.facebook.com/190900827739800","Football France"
"https://www.facebook.com/158234831610","Football France"
"https://www.facebook.com/1819098048324795","Football France"
"https://www.facebook.com/105000630014273","Football France"
"https://www.facebook.com/210783555599449","HERO / Gaming"
"https://www.facebook.com/39000675912","HERO / Gaming"
"https://www.facebook.com/1747328868913531","HERO / Gaming"
"https://www.facebook.com/400525800146404","HERO / Gaming"
"https://www.facebook.com/437677096427963","HERO / Gaming"
"https://www.facebook.com/10202446757","HERO / Gaming"
"https://www.facebook.com/1763815090542264","HERO / Gaming"
"https://www.facebook.com/436906635617","HERO / Gaming"
"https://www.facebook.com/115642145136159","HERO / Gaming"
"https://www.facebook.com/1718503781740451","HERO / Gaming"
"https://www.facebook.com/337027856806869","HERO / Gaming"
"https://www.facebook.com/1640538676267094","HERO / Gaming"
"https://www.facebook.com/259722467815753","HERO / Gaming"
"https://www.facebook.com/1108649879165653","HERO / Gaming"
"https://www.facebook.com/894332950616089","HERO / Gaming"
"https://www.facebook.com/461052150760556","HERO / Gaming"
"https://www.facebook.com/1507768029531716","HERO / Gaming"
"https://www.facebook.com/800960213265425","HERO / Gaming"
"https://www.facebook.com/149611402149984","HERO / Gaming"
"https://www.facebook.com/525879850759174","HERO / Gaming"
"https://www.facebook.com/1594301850808507","HERO / Gaming"
"https://www.facebook.com/66362150541","HERO / Gaming"
"https://www.facebook.com/111111155580524","HERO / Gaming"
"https://www.facebook.com/129844897139758","HERO / Gaming"
"https://www.facebook.com/223889975832","HERO / Gaming"
"https://www.facebook.com/13362367243","HERO / Gaming"
"https://www.facebook.com/30999986172","HERO / Gaming"
"https://www.facebook.com/193431680718196","HERO / Gaming"
"https://www.facebook.com/192960397554870","HERO / Gaming"
"https://www.facebook.com/273824104039","HERO / Gaming"
"https://www.facebook.com/229260767414081","HERO / Gaming"
"https://www.facebook.com/115517695200701","HERO / Gaming"
"https://www.facebook.com/135458652914","HERO / Gaming"
"https://www.facebook.com/6434608263","HERO / Gaming"
"https://www.facebook.com/14104316802","HERO / Gaming"
"https://www.facebook.com/114123115301906","HERO / Gaming"
"https://www.facebook.com/555765784461423","HERO / Gaming"
"https://www.facebook.com/1261879933940489","HERO / Gaming"
"https://www.facebook.com/576546199151213","HERO / Gaming"
"https://www.facebook.com/268418679283","MinuteBuzz"
"https://www.facebook.com/136164895246","Topito"
"https://www.facebook.com/1499210347041739","Topito"
"https://www.facebook.com/571254096341366","Topito"
"https://www.facebook.com/129374547086446","Topito"
"https://www.facebook.com/330898494037380","Topito"
"https://www.facebook.com/1501328243414148","Topito"
"https://www.facebook.com/219977398192050","Topito"
"https://www.facebook.com/305131696251489","VIX"
"https://www.facebook.com/167288330277317","VIX"
"https://www.facebook.com/108929955817174","VIX"
"https://www.facebook.com/1781166818787849","VIX"
"https://www.facebook.com/603982143103182","VIX"
"https://www.facebook.com/201726729873654","VIX"
"https://www.facebook.com/1561130654189602","VIX"
"https://www.facebook.com/138466893234158","VIX"
"https://www.facebook.com/800605593409813","VIX"
"https://www.facebook.com/246070528811817","VIX"
"https://www.facebook.com/119225584765470","VIX"
"https://www.facebook.com/121084744576622","VIX"
"https://www.facebook.com/1764081537217280","VIX"
"https://www.facebook.com/126074510736262","VIX"
"https://www.facebook.com/109189095788668","VIX"
"https://www.facebook.com/573904012699166","VIX"
"https://www.facebook.com/118190941945015","VIX"
"https://www.facebook.com/711070582291468","VIX"
"https://www.facebook.com/182527671764442","VIX"
"https://www.facebook.com/1810350392528494","VIX"
"https://www.facebook.com/141180956285917","VIX"
"https://www.facebook.com/266438203422093","VIX"
"https://www.facebook.com/1507337732819546","VIX"
"https://www.facebook.com/146692265461839","VIX"
"https://www.facebook.com/910916945628993","Top Publishers France"
"https://www.facebook.com/520430624775359","Top Publishers France"
"https://www.facebook.com/302678313199219","Top Publishers France"
"https://www.facebook.com/55489845700","Top Publishers France"
"https://www.facebook.com/1585443838345321","Top Publishers France"
"https://www.facebook.com/580834588705181","Top Publishers France"
"https://www.facebook.com/749652481865880","Top Publishers France"
"https://www.facebook.com/223464641177352","Top Publishers France"
"https://www.facebook.com/394973304203658","Top Publishers France"
"https://www.facebook.com/352837175100066","Top Publishers France"
"https://www.facebook.com/326143904454156","Top Publishers France"
"https://www.facebook.com/559650510775844","Top Publishers France"
"https://www.facebook.com/155458771291554","Top Publishers France"
"https://www.facebook.com/280807691938072","Top Publishers France"
"https://www.facebook.com/22036796848","Top Publishers France"
"https://www.facebook.com/1232127830174780","Top Publishers France"
"https://www.facebook.com/1539217633045068","Top Publishers France"
"https://www.facebook.com/392471111127460","Top Publishers France"
"https://www.facebook.com/1019901378084665","Top Publishers France"
"https://www.facebook.com/580904455275319","Top Publishers France"
"https://www.facebook.com/409952175809260","Top Publishers France"
"https://www.facebook.com/760296380688094","Top Publishers France"
"https://www.facebook.com/1932397777081484","Top Publishers France"
"https://www.facebook.com/1745560695670621","Top Publishers France"
"https://www.facebook.com/587422891424246","Top Publishers France"
"https://www.facebook.com/445991222212151","Top Publishers France"
"https://www.facebook.com/1757782394471400","Top Publishers France"
"https://www.facebook.com/885626698252688","Top Publishers France"
"https://www.facebook.com/421112961606034","Top Publishers France"
"https://www.facebook.com/1672588966383339","Top Publishers France"
"https://www.facebook.com/1862632480617769","Top Publishers France"
"https://www.facebook.com/713805565464092","Top Publishers France"
"https://www.facebook.com/160400084153937","Top Publishers France"
"https://www.facebook.com/200954443595756","Top Publishers France"
"https://www.facebook.com/233163453807123","Top Publishers France"
"https://www.facebook.com/501965326674819","Top Publishers France"
"https://www.facebook.com/169373263087295","Top Publishers France"
"https://www.facebook.com/1875152632702376","Top Publishers France"
"https://www.facebook.com/344800622654902","Top Publishers France"
"https://www.facebook.com/1269016789863641","Top Publishers France"
"https://www.facebook.com/598019356910092","Top Publishers France"
"https://www.facebook.com/213137122413703","Top Publishers France"
"https://www.facebook.com/1879306735676933","Top Publishers France"
"https://www.facebook.com/1656485941321444","Top Publishers France"
"https://www.facebook.com/214252288606133","Top Publishers France"
"https://www.facebook.com/60324710193","Top Publishers France"
"https://www.facebook.com/216280715121822","Top Publishers France"
"https://www.facebook.com/1503808913233202","Top Publishers France"
"https://www.facebook.com/93722180772","Top Publishers France"
"https://www.facebook.com/668583183212479","Top Publishers France"
"https://www.facebook.com/854593011234232","Top Publishers France"
"https://www.facebook.com/201626286610762","Top Publishers France"
"https://www.facebook.com/252613304456","Top Publishers France"
"https://www.facebook.com/1619443768371062","Top Publishers France"
"https://www.facebook.com/913138225443874","Top Publishers France"
"https://www.facebook.com/1167774096633949","Top Publishers France"
"https://www.facebook.com/140202739381415","Top Publishers France"
"https://www.facebook.com/998943953518856","Top Publishers France"
"https://www.facebook.com/44979874371","Top Publishers France"
"https://www.facebook.com/400315353644427","Top Publishers France"
"https://www.facebook.com/1382701505100571","Top Publishers France"
"https://www.facebook.com/342957856090904","Top Publishers France"
"https://www.facebook.com/1536735403243191","Top Publishers France"
"https://www.facebook.com/1415278242101501","Top Publishers France"
"https://www.facebook.com/1548755725431342","Top Publishers France"
"https://www.facebook.com/151014315022265","Top Publishers France"
"https://www.facebook.com/853916404662854","Top Publishers France"
"https://www.facebook.com/370974133248750","Top Publishers France"
"https://www.facebook.com/1848746328785909","Top Publishers France"
"https://www.facebook.com/1640538676267094","Top Publishers France"
"https://www.facebook.com/303082119720215","Top Publishers France"
"https://www.facebook.com/800960213265425","Top Publishers France"
"https://www.facebook.com/259599074587234","Top Publishers France"
"https://www.facebook.com/176340129716338","Top Publishers France"
"https://www.facebook.com/157085567658707","Top Publishers France"
"https://www.facebook.com/1015042945282713","Top Publishers France"
"https://www.facebook.com/305156752972266","Top Publishers France"
"https://www.facebook.com/1719068441662843","Top Publishers France"
"https://www.facebook.com/940310549357708","Top Publishers France"
"https://www.facebook.com/1837678499813479","Top Publishers France"
"https://www.facebook.com/30999986172","Top Publishers France"
"https://www.facebook.com/956852697703316","Top Publishers France"
"https://www.facebook.com/812376788891824","Top Publishers France"
"https://www.facebook.com/712717632162735","Top Publishers France"
"https://www.facebook.com/1065967636799852","Top Publishers France"
"https://www.facebook.com/48894759275","Top Publishers France"
"https://www.facebook.com/183081005507412","Top Publishers France"
"https://www.facebook.com/1044837795561820","Top Publishers France"
"https://www.facebook.com/265651213556111","Top Publishers France"
"https://www.facebook.com/229260767414081","Top Publishers France"
"https://www.facebook.com/436654339759561","Top Publishers France"
"https://www.facebook.com/1228824247148280","Top Publishers France"
"https://www.facebook.com/491339851069870","Top Publishers France"
"https://www.facebook.com/983470945064421","Top Publishers France"
"https://www.facebook.com/155595371488034","Top Publishers France"
"https://www.facebook.com/278493465501441","Top Publishers France"
"https://www.facebook.com/330715444965","Top Publishers France"
"https://www.facebook.com/263372580742874","Top Publishers France"
"https://www.facebook.com/573526419359062","Top Publishers France"
"https://www.facebook.com/131625850370922","Top Publishers France"
"https://www.facebook.com/281381752024449","Top Publishers France"
"https://www.facebook.com/476919622516700","Top Publishers France"
"https://www.facebook.com/190972297943673","Top Publishers France"
"https://www.facebook.com/75124582727","Top Publishers France"
"https://www.facebook.com/644647198934243","Top Publishers France"
"https://www.facebook.com/149284945193508","Top Publishers France"
"https://www.facebook.com/266628523374507","Top Publishers France"
"https://www.facebook.com/1439673092959613","Top Publishers France"
"https://www.facebook.com/228365067498403","Top Publishers France"
"https://www.facebook.com/581592358575450","Top Publishers France"
"https://www.facebook.com/586504358076749","Top Publishers France"
"https://www.facebook.com/549514731829897","Top Publishers France"
"https://www.facebook.com/248157335375470","Top Publishers France"
"https://www.facebook.com/424922021243063","Top Publishers France"
"https://www.facebook.com/322905661546807","Top Publishers France"
"https://www.facebook.com/5832536599","Top Publishers France"
"https://www.facebook.com/338736006484420","Top Publishers France"
"https://www.facebook.com/9387747946","Top Publishers France"
"https://www.facebook.com/1863079677300042","Top Publishers France"
"https://www.facebook.com/116301942240664","Top Publishers France"
"https://www.facebook.com/1442620259110861","Top Publishers France"
"https://www.facebook.com/1871956063048686","Top Publishers France"
"https://www.facebook.com/415220675505904","Top Publishers France"
"https://www.facebook.com/1317044081712213","Top Publishers France"
"https://www.facebook.com/299615604469","Top Publishers France"
"https://www.facebook.com/130681536993313","Top Publishers France"
"https://www.facebook.com/439957372762055","Top Publishers France"
"https://www.facebook.com/128544747155890","Top Publishers France"
"https://www.facebook.com/1932788807044483","Top Publishers France"
"https://www.facebook.com/268418679283","Top Publishers France"
"https://www.facebook.com/1891005871159454","Top Publishers France"
"https://www.facebook.com/183203561760310","Top Publishers France"
"https://www.facebook.com/403288816680793","Top Publishers France"
"https://www.facebook.com/215920171951250","Top Publishers France"
"https://www.facebook.com/1012593372136425","Top Publishers France"
"https://www.facebook.com/214396342065086","Top Publishers France"
"https://www.facebook.com/237827793074897","Top Publishers France"
"https://www.facebook.com/1772336616387776","Top Publishers France"
"https://www.facebook.com/1428507387410264","Top Publishers France"
"https://www.facebook.com/646002142195685","Top Publishers France"
"https://www.facebook.com/1569276143387906","Top Publishers France"
"https://www.facebook.com/390630740360","Top Publishers France"
"https://www.facebook.com/1397667723824736","Top Publishers France"
"https://www.facebook.com/311380339042571","Top Publishers France"
"https://www.facebook.com/539657472909433","Top Publishers France"
"https://www.facebook.com/126446817786214","Top Publishers France"
"https://www.facebook.com/157935624598331","Top Publishers France"
"https://www.facebook.com/1461171737461505","Top Publishers France"
"https://www.facebook.com/111374729072731","Top Publishers France"
"https://www.facebook.com/1767182370266235","Top Publishers France"
"https://www.facebook.com/1458446781033412","Top Publishers France"
"https://www.facebook.com/1619132524989984","Top Publishers France"
"https://www.facebook.com/228777487297493","Top Publishers France"
"https://www.facebook.com/69429529130","Top Publishers France"
"https://www.facebook.com/1398450447092211","Top Publishers France"
"https://www.facebook.com/132613103505471","Top Publishers France"
"https://www.facebook.com/120045660554","Top Publishers France"
"https://www.facebook.com/1435827296630535","Top Publishers France"
"https://www.facebook.com/255373401295833","Top Publishers France"
"https://www.facebook.com/287657801658487","Top Publishers France"
"https://www.facebook.com/888533817844763","Top Publishers France"
"https://www.facebook.com/835130189832679","Top Publishers France"
"https://www.facebook.com/199058093784570","Top Publishers France"
"https://www.facebook.com/260694400660026","Top Publishers France"
"https://www.facebook.com/957935197586855","Top Publishers France"
"https://www.facebook.com/768901916463051","Top Publishers France"
"https://www.facebook.com/226249344236852","Top Publishers France"
"https://www.facebook.com/267412845999","Top Publishers France"
"https://www.facebook.com/508419692689434","Top Publishers France"
"https://www.facebook.com/90892237170","Top Publishers France"
"https://www.facebook.com/80863477702","Top Publishers France"
"https://www.facebook.com/964037586975749","Top Publishers France"
"https://www.facebook.com/276056615899527","Top Publishers France"
"https://www.facebook.com/1057036481002533","Top Publishers France"
"https://www.facebook.com/196206360747821","Top Publishers France"
"https://www.facebook.com/126677284014580","Top Publishers France"
"https://www.facebook.com/136164895246","Top Publishers France"
"https://www.facebook.com/1499210347041739","Top Publishers France"
"https://www.facebook.com/129374547086446","Top Publishers France"
"https://www.facebook.com/330898494037380","Top Publishers France"
"https://www.facebook.com/1501328243414148","Top Publishers France"
"https://www.facebook.com/219977398192050","Top Publishers France"
"https://www.facebook.com/166340853384728","Top Publishers France"
"https://www.facebook.com/18750854879","Top Publishers France"
"https://www.facebook.com/1002731086429833","Top Publishers France"
"https://www.facebook.com/724185704338599","Top Publishers France"
"https://www.facebook.com/878862935569519","Top Publishers France"
"https://www.facebook.com/287193641310241","Top Publishers France"
"https://www.facebook.com/79850279644","Top Publishers France"
"https://www.facebook.com/257965998044999","Top Publishers France"
"https://www.facebook.com/567875389987004","Top Publishers France"
"https://www.facebook.com/274917909278341","U.S. Sports Media"
"https://www.facebook.com/436749055071","U.S. Sports Media"
"https://www.facebook.com/22983068728","U.S. Sports Media"
"https://www.facebook.com/134117896601221","U.S. Sports Media"
"https://www.facebook.com/291505277550034","U.S. Sports Media"
"https://www.facebook.com/627815880722081","U.S. Sports Media"
"https://www.facebook.com/39606211535","U.S. Sports Media"
"https://www.facebook.com/506150186145859","U.S. Sports Media"
"https://www.facebook.com/143203489108626","U.S. Sports Media"
"https://www.facebook.com/166109426915467","U.S. Sports Media"
"https://www.facebook.com/14553116366","U.S. Sports Media"
"https://www.facebook.com/989197877862522","U.S. Sports Media"
"https://www.facebook.com/168061840276343","U.S. Sports Media"
"https://www.facebook.com/226326171071658","U.S. Sports Media"
"https://www.facebook.com/282499318858654","U.S. Sports Media"
"https://www.facebook.com/714864998646060","U.S. Sports Media"
"https://www.facebook.com/177520095600634","U.S. Sports Media"
"https://www.facebook.com/136125513069048","U.S. Sports Media"
"https://www.facebook.com/599584300250986","U.S. Sports Media"
"https://www.facebook.com/119737589217","U.S. Sports Media"
"https://www.facebook.com/1482820258618380","U.S. Sports Media"
"https://www.facebook.com/303466106493371","U.S. Sports Media"
"https://www.facebook.com/127438073969352","U.S. Sports Media"
"https://www.facebook.com/137065379663922","Top Publishers Gaming FR"
"https://www.facebook.com/1640538676267094","Top Publishers Gaming FR"
"https://www.facebook.com/1507768029531716","Top Publishers Gaming FR"
"https://www.facebook.com/800960213265425","Top Publishers Gaming FR"
"https://www.facebook.com/1719068441662843","Top Publishers Gaming FR"
"https://www.facebook.com/525879850759174","Top Publishers Gaming FR"
"https://www.facebook.com/111111155580524","Top Publishers Gaming FR"
"https://www.facebook.com/66362150541","Top Publishers Gaming FR"
"https://www.facebook.com/13362367243","Top Publishers Gaming FR"
"https://www.facebook.com/30999986172","Top Publishers Gaming FR"
"https://www.facebook.com/193431680718196","Top Publishers Gaming FR"
"https://www.facebook.com/229260767414081","Top Publishers Gaming FR"
"https://www.facebook.com/135458652914","Top Publishers Gaming FR"
"https://www.facebook.com/136164895246","Top Publishers Gaming FR"
"https://www.facebook.com/965487810159771","Top Publishers Gaming FR"
"https://www.facebook.com/509565169222978","Top Publishers Food WW"
"https://www.facebook.com/491452930867938","Top Publishers Food WW"
"https://www.facebook.com/390131161111033","Top Publishers Food WW"
"https://www.facebook.com/169373263087295","Top Publishers Food WW"
"https://www.facebook.com/192736251204447","Top Publishers Food WW"
"https://www.facebook.com/1580821342180338","Top Publishers Food WW"
"https://www.facebook.com/41937927436","Top Publishers Food WW"
"https://www.facebook.com/1484850538440304","Top Publishers Food WW"
"https://www.facebook.com/111376838888644","Top Publishers Food WW"
"https://www.facebook.com/17786732025","Top Publishers Food WW"
"https://www.facebook.com/1494731297498009","Top Publishers Food WW"
"https://www.facebook.com/20534666726","Top Publishers Food WW"
"https://www.facebook.com/189346347899301","Top Publishers Food WW"
"https://www.facebook.com/242240805884698","Top Publishers Food WW"
"https://www.facebook.com/171981399280","Top Publishers Food WW"
"https://www.facebook.com/996909263665350","Top Publishers Food WW"
"https://www.facebook.com/159892834054023","Top Publishers Food WW"
"https://www.facebook.com/162885097834","Top Publishers Food WW"
"https://www.facebook.com/155992781446357","Top Publishers Food WW"
"https://www.facebook.com/1737181656494507","Top Publishers Food WW"
"https://www.facebook.com/1658649031115908","Top Publishers Food WW"
"https://www.facebook.com/426390010893007","Top Publishers Food WW"
"https://www.facebook.com/857758214279927","Top Publishers Food WW"
"https://www.facebook.com/252891408454022","Top Publishers Food WW"
"https://www.facebook.com/268804973206677","Top Publishers Food WW"
"https://www.facebook.com/768053913287830","Top Publishers Food WW"
"https://www.facebook.com/1526083287683604","Top Publishers Food WW"
"https://www.facebook.com/1689842494626082","Top Publishers Food WW"
"https://www.facebook.com/1045035215535674","Top Publishers Food WW"
"https://www.facebook.com/729959167047685","Top Publishers Food WW"
"https://www.facebook.com/141180956285917","Top Publishers Food WW"
"https://www.facebook.com/1547889158574617","Top Publishers Food WW"
"https://www.facebook.com/1729612963992795","Top Publishers Food WW"
"https://www.facebook.com/145124379346149","Top Publishers Food WW"
"https://www.facebook.com/7292251411","Top Publishers Food WW"
"https://www.facebook.com/51555073310","Veille en vrac (43)"
"https://www.facebook.com/21785951839","Veille en vrac (43)"
"https://www.facebook.com/160389977329803","Veille en vrac (43)"
"https://www.facebook.com/1541839722787650","Veille en vrac (43)"
"https://www.facebook.com/43896752783","Veille en vrac (43)"
"https://www.facebook.com/76280188344","Veille en vrac (43)"
"https://www.facebook.com/1757782394471400","Veille en vrac (43)"
"https://www.facebook.com/421112961606034","Veille en vrac (43)"
"https://www.facebook.com/1672588966383339","Veille en vrac (43)"
"https://www.facebook.com/20446254070","Veille en vrac (43)"
"https://www.facebook.com/501806543354106","Veille en vrac (43)"
"https://www.facebook.com/598019356910092","Veille en vrac (43)"
"https://www.facebook.com/164305410295882","Veille en vrac (43)"
"https://www.facebook.com/611371138943810","Veille en vrac (43)"
"https://www.facebook.com/252613304456","Veille en vrac (43)"
"https://www.facebook.com/853916404662854","Veille en vrac (43)"
"https://www.facebook.com/513404865420527","Veille en vrac (43)"
"https://www.facebook.com/135112586936434","Veille en vrac (43)"
"https://www.facebook.com/266677330042439","Veille en vrac (43)"
"https://www.facebook.com/48894759275","Veille en vrac (43)"
"https://www.facebook.com/199098633470668","Veille en vrac (43)"
"https://www.facebook.com/61261101338","Veille en vrac (43)"
"https://www.facebook.com/521596827867489","Veille en vrac (43)"
"https://www.facebook.com/14892757589","Veille en vrac (43)"
"https://www.facebook.com/130681536993313","Veille en vrac (43)"
"https://www.facebook.com/246105218800059","Veille en vrac (43)"
"https://www.facebook.com/341163402640457","Veille en vrac (43)"
"https://www.facebook.com/1010847105623136","Veille en vrac (43)"
"https://www.facebook.com/984867691573744","Veille en vrac (43)"
"https://www.facebook.com/1062871757066701","Veille en vrac (43)"
"https://www.facebook.com/633746319978236","Veille en vrac (43)"
"https://www.facebook.com/350097413540","Veille en vrac (43)"
"https://www.facebook.com/172573132808153","Veille en vrac (43)"
"https://www.facebook.com/193742123995472","Veille en vrac (43)"
"https://www.facebook.com/136164895246","Veille en vrac (43)"
"https://www.facebook.com/1499210347041739","Veille en vrac (43)"
"https://www.facebook.com/1501328243414148","Veille en vrac (43)"
"https://www.facebook.com/146505212039213","Veille en vrac (43)"
"https://www.facebook.com/1673693016241746","Veille en vrac (43)"
"https://www.facebook.com/363765800431935","Veille en vrac (43)"
"https://www.facebook.com/253968658003230","Veille en vrac (43)"
"https://www.facebook.com/352015424939","ALL-STARS MB"
"https://www.facebook.com/2033623380185813","ALL-STARS MB"
"https://www.facebook.com/451899664910854","ALL-STARS MB"
"https://www.facebook.com/333911569964731","ALL-STARS MB"
"https://www.facebook.com/964373420270024","ALL-STARS MB"
"https://www.facebook.com/75860031609","ALL-STARS MB"
"https://www.facebook.com/177695919272256","ALL-STARS MB"
"https://www.facebook.com/387202488045559","ALL-STARS MB"
"https://www.facebook.com/1516738825302309","ALL-STARS MB"
"https://www.facebook.com/120961151325629","ALL-STARS MB"
"https://www.facebook.com/1687809434778251","ALL-STARS MB"
"https://www.facebook.com/1632536180350199","ALL-STARS MB"
"https://www.facebook.com/1014062528624131","ALL-STARS MB"
"https://www.facebook.com/1210717242285526","ALL-STARS MB"
"https://www.facebook.com/43405399066","ALL-STARS MB"
"https://www.facebook.com/545277792215573","ALL-STARS MB"
"https://www.facebook.com/371669839532771","ALL-STARS MB"
"https://www.facebook.com/871829356180773","ALL-STARS MB"
"https://www.facebook.com/554962421193901","ALL-STARS MB"
"https://www.facebook.com/328983997262914","ALL-STARS MB"
"https://www.facebook.com/1094387297246081","ALL-STARS MB"
"https://www.facebook.com/922616531131007","ALL-STARS MB"
"https://www.facebook.com/1463068843997756","ALL-STARS MB"
"https://www.facebook.com/51555073310","Top Publishers News FR"
"https://www.facebook.com/394973304203658","Top Publishers News FR"
"https://www.facebook.com/43896752783","Top Publishers News FR"
"https://www.facebook.com/1757782394471400","Top Publishers News FR"
"https://www.facebook.com/223401325619","Top Publishers News FR"
"https://www.facebook.com/400315353644427","Top Publishers News FR"
"https://www.facebook.com/375046939150","Top Publishers News FR"
"https://www.facebook.com/135112586936434","Top Publishers News FR"
"https://www.facebook.com/266677330042439","Top Publishers News FR"
"https://www.facebook.com/183081005507412","Top Publishers News FR"
"https://www.facebook.com/9359316996","Top Publishers News FR"
"https://www.facebook.com/198508090036","Top Publishers News FR"
"https://www.facebook.com/411124728976705","Top Publishers News FR"
"https://www.facebook.com/14892757589","Top Publishers News FR"
"https://www.facebook.com/36550584062","Top Publishers News FR"
"https://www.facebook.com/424922021243063","Top Publishers News FR"
"https://www.facebook.com/1891005871159454","Top Publishers News FR"
"https://www.facebook.com/403288816680793","Top Publishers News FR"
"https://www.facebook.com/282315205283","Top Publishers News FR"
"https://www.facebook.com/77978221232","Top Publishers News FR"
"https://www.facebook.com/121764658163520","Top Publishers News FR"
"https://www.facebook.com/434462820219222","Top Publishers News FR"
"https://www.facebook.com/1673901826203149","Top Publishers Féminin FR"
"https://www.facebook.com/280807691938072","Top Publishers Féminin FR"
"https://www.facebook.com/22036796848","Top Publishers Féminin FR"
"https://www.facebook.com/1232127830174780","Top Publishers Féminin FR"
"https://www.facebook.com/110924045628151","Top Publishers Féminin FR"
"https://www.facebook.com/1510341475870744","Top Publishers Féminin FR"
"https://www.facebook.com/505058429592048","Top Publishers Féminin FR"
"https://www.facebook.com/862530707091192","Top Publishers Féminin FR"
"https://www.facebook.com/1728873327365961","Top Publishers Féminin FR"
"https://www.facebook.com/943133209089934","Top Publishers Féminin FR"
"https://www.facebook.com/177598365626592","Top Publishers Féminin FR"
